ID lead;fonte do lead;status atual;scoring;engagement score;data de criação;data de conversão
620385;Google;Apresentação;95;0;21/06/2016 09:34;14/07/2016 06:18
620376;Google;Qualificado;70;0;21/06/2016 09:28;21/06/2016 09:46
620285;Google;Lead Ruim;100;0;21/06/2016 07:54;21/06/2016 08:02
620278;Google;Qualificado;190;0;21/06/2016 07:48;21/06/2016 08:25
620274;Google;Qualificado;110;0;21/06/2016 07:45;21/06/2016 08:00
620273;Google;Qualificado;260;0;21/06/2016 07:45;21/06/2016 07:49
620255;Google;Lead Ruim;150;0;21/06/2016 07:32;21/06/2016 07:36
620226;Google;Amostras;60;0;21/06/2016 07:07;21/06/2016 07:11
620223;Indicação;Qualificado;25;0;21/06/2016 07:06;
620221;Google;Apresentação;260;0;21/06/2016 07:05;21/06/2016 07:09
620220;Orgânico;Amostras;50;0;21/06/2016 07:05;21/06/2016 07:11
620216;Google;Qualificado;210;80;21/06/2016 07:03;21/06/2016 07:11
620193;Google;Apresentação;175;0;21/06/2016 06:49;21/06/2016 06:49
620189;Indicação;Fechado;80;0;21/06/2016 06:44;
620185;Google;Qualificado;180;30;21/06/2016 06:41;21/06/2016 06:52
620179;Google;Qualificado;130;0;21/06/2016 06:38;21/06/2016 06:39
620157;Indicação;Qualificado;10;0;21/06/2016 06:27;
620155;Google;Qualificado;3327;0;21/06/2016 06:25;21/06/2016 06:26
620147;Google;Amostras;100;0;21/06/2016 06:23;21/06/2016 08:17
620137;Google;Qualificado;104;10;21/06/2016 06:18;21/06/2016 06:20
620115;Google;Qualificado;125;10;21/06/2016 06:04;21/06/2016 06:05
620064;Google;Apresentação;110;0;21/06/2016 05:28;21/06/2016 05:28
619985;Orgânico;Apresentação;120;0;21/06/2016 04:01;21/06/2016 04:04
619952;Google;Qualificado;60;0;21/06/2016 02:10;21/06/2016 02:14
619919;Orgânico;Apresentação;100;0;20/06/2016 21:24;20/06/2016 21:32
619902;Google;Qualificado;110;0;20/06/2016 18:51;20/06/2016 18:59
619884;Google;Apresentação;105;0;20/06/2016 18:04;20/06/2016 18:08
619761;Orgânico;Apresentação;70;0;20/06/2016 15:07;20/06/2016 15:12
619649;Google;Qualificado;135;0;20/06/2016 12:56;20/06/2016 12:58
619646;Orgânico;Lead Ruim;100;0;20/06/2016 12:53;28/06/2016 06:07
619603;Google;Amostras;70;0;20/06/2016 12:10;20/06/2016 12:12
619580;Google;Apresentação;290;0;20/06/2016 11:56;20/06/2016 12:12
619569;Indicação;Fechado;45;0;20/06/2016 11:48;
619567;Google;Qualificado;100;20;20/06/2016 11:47;11/07/2016 07:04
619556;Indicação;Qualificado;20;0;20/06/2016 11:37;
619538;Google;Lead Ruim;120;0;20/06/2016 11:29;20/06/2016 11:51
619537;Google;Qualificado;170;0;20/06/2016 11:29;20/06/2016 11:32
619534;Orgânico;Apresentação;120;0;20/06/2016 11:27;20/06/2016 11:36
619533;Google;Apresentação;90;0;20/06/2016 11:27;20/06/2016 11:32
619524;Orgânico;Qualificado;120;10;20/06/2016 11:21;20/06/2016 11:48
619503;Google;Qualificado;190;0;20/06/2016 10:58;20/06/2016 10:58
619497;Google;Qualificado;155;30;20/06/2016 10:55;20/06/2016 10:58
619490;Google;Qualificado;235;0;20/06/2016 10:48;20/06/2016 10:49
619487;Orgânico;Qualificado;120;0;20/06/2016 10:45;22/06/2016 08:00
619486;Google;Qualificado;165;10;20/06/2016 10:45;21/06/2016 05:49
619446;Google;Lead Ruim;80;0;20/06/2016 10:19;20/06/2016 10:47
619437;Indicação;Fechado;120;0;20/06/2016 10:14;
619421;Orgânico;Apresentação;120;0;20/06/2016 10:02;20/06/2016 10:33
619408;Orgânico;Qualificado;80;0;20/06/2016 09:57;20/06/2016 10:21
619402;Google;Amostras;80;0;20/06/2016 09:55;20/06/2016 11:18
619391;Indicação;Qualificado;10;0;20/06/2016 09:45;
619366;Google;Qualificado;100;0;20/06/2016 09:25;20/06/2016 10:01
619292;Google;Apresentação;140;0;20/06/2016 08:35;20/06/2016 08:44
619285;Google;Apresentação;135;0;20/06/2016 08:31;20/06/2016 08:31
619271;Google;Apresentação;90;0;20/06/2016 08:23;20/06/2016 08:33
619268;Google;Lead Ruim;70;0;20/06/2016 08:21;20/06/2016 08:28
619260;Google;Apresentação;135;0;20/06/2016 08:12;20/06/2016 08:29
619246;Google;Qualificado;100;0;20/06/2016 08:04;20/06/2016 08:04
619234;Google;Qualificado;105;0;20/06/2016 07:49;20/06/2016 07:51
619228;Indicação;Qualificado;60;0;20/06/2016 07:45;
619225;Orgânico;Qualificado;240;90;20/06/2016 07:43;28/06/2016 06:54
619210;Orgânico;Apresentação;145;0;20/06/2016 07:31;20/06/2016 07:33
619196;Indicação;Fechado;0;0;20/06/2016 07:18;
619195;Orgânico;Qualificado;140;30;20/06/2016 07:15;20/06/2016 07:19
619183;Google;Apresentação;130;0;20/06/2016 07:09;20/06/2016 10:15
619176;Google;Lead Ruim;80;0;20/06/2016 07:05;20/06/2016 09:30
619174;Google;Lead Ruim;110;0;20/06/2016 07:04;20/06/2016 07:11
619170;Indicação;Qualificado;0;0;20/06/2016 07:03;
619164;Google;Apresentação;175;0;20/06/2016 06:59;20/06/2016 07:23
619144;Google;Qualificado;130;0;20/06/2016 06:48;20/06/2016 06:52
619142;Google;Apresentação;80;0;20/06/2016 06:47;20/06/2016 06:52
619137;Google;Apresentação;245;0;20/06/2016 06:44;20/06/2016 06:46
619119;Google;Qualificado;80;0;20/06/2016 06:34;20/06/2016 06:37
619118;Google;Lead Ruim;100;0;20/06/2016 06:33;20/06/2016 10:58
619090;Google;Qualificado;90;0;20/06/2016 06:12;20/06/2016 06:14
619054;Google;Qualificado;80;0;20/06/2016 05:41;20/06/2016 06:19
619041;Google;Apresentação;85;0;20/06/2016 05:28;20/06/2016 05:34
619035;Orgânico;Qualificado;80;0;20/06/2016 05:23;20/06/2016 05:49
619022;Orgânico;Não Elegível;160;0;20/06/2016 05:13;20/06/2016 10:03
619020;Google;Fechado;190;0;20/06/2016 05:13;20/06/2016 05:27
619000;Google;Apresentação;135;0;20/06/2016 04:52;20/06/2016 04:53
618999;Google;Qualificado;115;0;20/06/2016 04:52;20/06/2016 05:24
618977;Google;Apresentação;90;0;20/06/2016 04:21;20/06/2016 04:21
618971;Google;Apresentação;95;0;20/06/2016 04:11;20/06/2016 04:17
618943;Orgânico;Apresentação;125;0;20/06/2016 03:13;20/06/2016 03:18
618932;Google;Apresentação;50;0;20/06/2016 02:00;20/06/2016 02:02
618850;Orgânico;Apresentação;105;0;19/06/2016 18:11;19/06/2016 18:14
618807;Google;Apresentação;80;0;19/06/2016 16:30;19/06/2016 16:32
618747;Google;Qualificado;320;60;19/06/2016 14:52;19/06/2016 14:55
618729;Google;Qualificado;70;0;19/06/2016 14:37;19/06/2016 16:02
618705;Google;Apresentação;120;0;19/06/2016 14:07;19/06/2016 14:15
618670;Google;Qualificado;95;0;19/06/2016 13:23;19/06/2016 13:26
618578;Orgânico;Apresentação;170;0;19/06/2016 11:27;19/06/2016 11:35
618575;Google;Não Elegível;80;0;19/06/2016 11:26;19/06/2016 11:30
618565;Google;Apresentação;200;0;19/06/2016 11:05;19/06/2016 11:18
618564;Google;Lead Ruim;70;0;19/06/2016 11:04;19/06/2016 11:22
618507;Google;Qualificado;140;0;19/06/2016 09:43;19/06/2016 09:46
618500;Orgânico;Apresentação;160;0;19/06/2016 09:40;19/06/2016 09:50
618494;Google;Apresentação;135;0;19/06/2016 09:32;19/06/2016 09:34
618437;Orgânico;Apresentação;120;0;19/06/2016 08:15;19/06/2016 08:17
618435;Google;Fechado;110;0;19/06/2016 08:12;19/06/2016 08:14
618430;Google;Apresentação;80;0;19/06/2016 08:09;19/06/2016 08:11
618429;Google;Lead Ruim;90;0;19/06/2016 08:09;25/06/2016 09:35
618413;Google;Qualificado;115;0;19/06/2016 07:56;19/06/2016 08:00
618401;Google;Qualificado;190;0;19/06/2016 07:45;24/06/2016 03:21
618361;Google;Apresentação;95;0;19/06/2016 06:57;19/06/2016 06:58
618339;Google;Qualificado;80;0;19/06/2016 06:38;19/06/2016 07:01
618332;Google;Qualificado;155;30;19/06/2016 06:33;19/06/2016 06:47
618310;Indicação;Qualificado;120;80;19/06/2016 06:13;
618270;Google;Apresentação;110;0;19/06/2016 05:27;19/06/2016 05:34
618267;Google;Qualificado;85;0;19/06/2016 05:25;19/06/2016 05:29
618248;Indicação;Fechado;85;0;19/06/2016 05:03;
618206;Orgânico;Qualificado;205;70;19/06/2016 03:44;19/06/2016 03:51
618175;Google;Apresentação;90;0;19/06/2016 00:34;10/07/2016 02:09
618111;Google;Apresentação;175;0;18/06/2016 17:47;18/06/2016 17:54
618102;Google;Amostras;115;0;18/06/2016 17:31;18/06/2016 17:35
618080;Orgânico;Lead Ruim;90;0;18/06/2016 16:36;18/06/2016 16:43
618049;Google;Apresentação;120;0;18/06/2016 15:27;18/06/2016 15:29
618041;Orgânico;Qualificado;255;20;18/06/2016 15:06;18/06/2016 15:40
618022;Google;Apresentação;110;0;18/06/2016 14:49;18/06/2016 14:49
617934;Google;Qualificado;115;0;18/06/2016 12:28;18/06/2016 12:29
617929;Indicação;Qualificado;80;40;18/06/2016 12:22;
617920;Orgânico;Qualificado;130;0;18/06/2016 12:10;18/06/2016 12:44
617909;Orgânico;Apresentação;170;0;18/06/2016 12:00;18/06/2016 12:08
617905;Google;Apresentação;80;0;18/06/2016 11:55;18/06/2016 11:55
617895;Google;Apresentação;115;0;18/06/2016 11:43;18/06/2016 11:45
617867;Google;Apresentação;110;0;18/06/2016 11:15;18/06/2016 11:20
617860;Orgânico;Apresentação;90;0;18/06/2016 11:12;18/06/2016 11:28
617857;Google;Lead Ruim;80;0;18/06/2016 11:10;18/06/2016 11:19
617854;Orgânico;Qualificado;80;0;18/06/2016 11:06;18/06/2016 11:37
617842;Indicação;Qualificado;50;50;18/06/2016 10:59;
617811;Indicação;Qualificado;-10;0;18/06/2016 10:17;
617802;Orgânico;Lead Ruim;70;0;18/06/2016 10:13;18/06/2016 10:54
617791;Google;Apresentação;85;0;18/06/2016 10:03;18/06/2016 10:06
617782;Indicação;Qualificado;0;0;18/06/2016 09:58;
617753;Orgânico;Apresentação;180;0;18/06/2016 09:29;18/06/2016 12:39
617750;Orgânico;Apresentação;120;0;18/06/2016 09:25;18/06/2016 09:36
617745;Orgânico;Qualificado;305;0;18/06/2016 09:21;18/06/2016 09:32
617738;Google;Lead Ruim;105;0;18/06/2016 09:13;18/06/2016 09:24
617711;Indicação;Qualificado;10;10;18/06/2016 08:48;
617698;Google;Lead Ruim;90;0;18/06/2016 08:34;18/06/2016 08:50
617630;Google;Amostras;160;0;18/06/2016 07:46;18/06/2016 07:49
617613;Google;Qualificado;185;60;18/06/2016 07:35;18/06/2016 07:35
617576;Google;Qualificado;200;0;18/06/2016 07:11;18/06/2016 07:15
617566;Google;Amostras;105;0;18/06/2016 07:06;18/06/2016 07:07
617554;Indicação;Qualificado;40;40;18/06/2016 06:59;
617515;Indicação;Qualificado;20;0;18/06/2016 06:36;
617497;Google;Apresentação;80;0;18/06/2016 06:24;18/06/2016 06:31
617482;Orgânico;Amostras;150;0;18/06/2016 06:15;18/06/2016 06:23
617419;Orgânico;Apresentação;155;0;18/06/2016 05:27;18/06/2016 05:29
617400;Google;Qualificado;225;80;18/06/2016 05:07;18/06/2016 05:14
617392;Google;Lead Ruim;80;0;18/06/2016 04:58;18/06/2016 05:17
617368;Google;Apresentação;110;0;18/06/2016 04:36;18/06/2016 04:36
617361;Google;Apresentação;60;0;18/06/2016 04:10;18/06/2016 04:14
617307;Google;Apresentação;185;0;18/06/2016 00:36;18/06/2016 00:51
617188;Orgânico;Qualificado;70;0;17/06/2016 16:32;17/06/2016 16:37
617172;Google;Apresentação;225;0;17/06/2016 15:46;17/06/2016 15:46
617100;Indicação;Qualificado;0;0;17/06/2016 13:36;
617081;Orgânico;Apresentação;120;0;17/06/2016 13:11;17/06/2016 13:14
617063;Google;Não Elegível;130;0;17/06/2016 12:56;17/06/2016 13:00
617043;Indicação;Qualificado;0;0;17/06/2016 12:38;
617035;Indicação;Fechado;0;0;17/06/2016 12:30;
617028;Indicação;Fechado;20;0;17/06/2016 12:26;
617008;Google;Qualificado;145;20;17/06/2016 12:05;17/06/2016 12:08
617003;Google;Qualificado;120;0;17/06/2016 12:02;17/06/2016 12:02
617000;Google;Apresentação;60;0;17/06/2016 11:58;17/06/2016 12:02
616985;Orgânico;Lead Ruim;180;0;17/06/2016 11:44;17/06/2016 11:57
616965;Orgânico;Qualificado;70;0;17/06/2016 11:25;17/06/2016 11:43
616955;Google;Apresentação;110;0;17/06/2016 11:20;17/06/2016 11:23
616923;Google;Apresentação;60;0;17/06/2016 10:49;17/06/2016 10:52
616910;Google;Apresentação;100;0;17/06/2016 10:40;17/06/2016 11:20
616901;Orgânico;Apresentação;70;0;17/06/2016 10:34;17/06/2016 10:41
616851;Google;Amostras;80;0;17/06/2016 09:49;17/06/2016 10:21
616844;Google;Apresentação;75;0;17/06/2016 09:45;17/06/2016 09:49
616777;Google;Apresentação;70;0;17/06/2016 08:51;17/06/2016 09:15
616758;Google;Apresentação;60;0;17/06/2016 08:34;17/06/2016 08:54
616749;Google;Apresentação;60;0;17/06/2016 08:29;17/06/2016 08:37
616739;Google;Apresentação;330;0;17/06/2016 08:20;17/06/2016 08:49
616732;Google;Qualificado;70;0;17/06/2016 08:16;17/06/2016 08:16
616725;Google;Lead Ruim;20;0;17/06/2016 08:05;17/06/2016 08:08
616720;Google;Lead Ruim;90;0;17/06/2016 08:03;29/06/2016 08:59
616699;Google;Qualificado;60;0;17/06/2016 07:45;17/06/2016 08:18
616685;Indicação;Fechado;0;0;17/06/2016 07:33;
616684;Indicação;Qualificado;30;10;17/06/2016 07:30;
616664;Google;Qualificado;70;0;17/06/2016 07:10;17/06/2016 07:45
616661;Google;Apresentação;75;0;17/06/2016 07:08;17/06/2016 07:10
616642;Google;Apresentação;200;0;17/06/2016 06:57;17/06/2016 07:01
616621;Google;Apresentação;80;0;17/06/2016 06:47;17/06/2016 06:49
616614;Orgânico;Qualificado;125;0;17/06/2016 06:40;17/06/2016 07:25
616598;Google;Qualificado;205;40;17/06/2016 06:28;17/06/2016 06:30
616581;Google;Apresentação;170;0;17/06/2016 06:19;17/06/2016 06:22
616576;Google;Qualificado;130;0;17/06/2016 06:14;17/06/2016 06:28
616540;Google;Apresentação;75;0;17/06/2016 05:45;17/06/2016 05:50
616521;Google;Qualificado;125;10;17/06/2016 05:31;17/06/2016 07:03
616514;Google;Qualificado;105;0;17/06/2016 05:26;17/06/2016 05:31
616507;Google;Apresentação;90;0;17/06/2016 05:23;17/06/2016 05:27
616493;Google;Qualificado;130;0;17/06/2016 05:09;17/06/2016 05:14
616421;Google;Apresentação;95;0;17/06/2016 03:32;17/06/2016 03:34
616420;Google;Apresentação;245;0;17/06/2016 03:30;17/06/2016 03:30
616401;Google;Apresentação;80;0;17/06/2016 02:34;17/06/2016 02:37
616347;Orgânico;Apresentação;140;0;16/06/2016 18:48;16/06/2016 19:00
616325;Google;Qualificado;80;0;16/06/2016 17:55;16/06/2016 17:55
616275;Orgânico;Apresentação;175;0;16/06/2016 16:24;16/06/2016 16:52
616261;Google;Qualificado;80;0;16/06/2016 15:49;16/06/2016 15:52
616237;Orgânico;Apresentação;120;0;16/06/2016 15:14;16/06/2016 15:21
616210;Google;Apresentação;155;0;16/06/2016 14:37;16/06/2016 14:44
616206;Google;Qualificado;150;0;16/06/2016 14:34;16/06/2016 14:39
616185;Google;Qualificado;210;80;16/06/2016 14:10;16/06/2016 14:10
616183;Google;Apresentação;60;0;16/06/2016 14:08;16/06/2016 14:08
616173;Google;Amostras;155;0;16/06/2016 13:59;16/06/2016 14:01
616164;Google;Qualificado;70;0;16/06/2016 13:53;16/06/2016 13:53
616152;Google;Apresentação;250;0;16/06/2016 13:36;17/06/2016 13:09
616149;Google;Qualificado;85;0;16/06/2016 13:34;16/06/2016 13:35
616130;Google;Qualificado;70;0;16/06/2016 13:18;16/06/2016 13:31
616127;Google;Amostras;110;0;16/06/2016 13:12;16/06/2016 13:16
616102;Google;Qualificado;85;0;16/06/2016 12:55;16/06/2016 13:00
616085;Orgânico;Amostras;210;0;16/06/2016 12:36;17/06/2016 17:17
616059;Google;Fechado;160;0;16/06/2016 12:14;16/06/2016 12:17
616049;Google;Qualificado;105;0;16/06/2016 12:07;16/06/2016 12:10
616037;Google;Apresentação;145;0;16/06/2016 12:03;16/06/2016 12:04
616023;Google;Qualificado;90;0;16/06/2016 11:53;16/06/2016 11:55
616009;Google;Apresentação;140;0;16/06/2016 11:46;16/06/2016 11:48
616003;Google;Qualificado;95;0;16/06/2016 11:40;16/06/2016 11:42
616002;Indicação;Apresentação;0;0;16/06/2016 11:39;
615968;Google;Apresentação;170;0;16/06/2016 11:09;16/06/2016 11:10
615964;Google;Qualificado;80;10;16/06/2016 11:07;16/06/2016 11:31
615958;Google;Amostras;70;0;16/06/2016 11:04;16/06/2016 11:30
615948;Indicação;Fechado;60;0;16/06/2016 10:57;
615932;Indicação;Qualificado;0;0;16/06/2016 10:46;
615929;Google;Apresentação;40;0;16/06/2016 10:45;16/06/2016 10:46
615912;Google;Amostras;60;0;16/06/2016 10:31;16/06/2016 10:45
615906;Orgânico;Qualificado;120;0;16/06/2016 10:27;16/06/2016 10:42
615885;Google;Apresentação;195;0;16/06/2016 10:12;16/06/2016 10:13
615883;Google;Amostras;80;0;16/06/2016 10:12;16/06/2016 10:20
615878;Orgânico;Qualificado;170;0;16/06/2016 10:09;16/06/2016 10:20
615877;Google;Qualificado;90;0;16/06/2016 10:09;16/06/2016 10:11
615865;Google;Lead Ruim;70;0;16/06/2016 09:57;16/06/2016 11:56
615844;Orgânico;Qualificado;30;0;16/06/2016 09:36;16/06/2016 09:49
615827;Google;Qualificado;60;0;16/06/2016 09:25;16/06/2016 09:42
615804;Orgânico;Qualificado;145;0;16/06/2016 09:04;16/06/2016 09:31
615769;Indicação;Qualificado;0;0;16/06/2016 08:38;
615754;Google;Apresentação;60;0;16/06/2016 08:23;16/06/2016 08:28
615753;Google;Lead Ruim;200;0;16/06/2016 08:23;16/06/2016 08:26
615740;Google;Qualificado;80;0;16/06/2016 08:17;16/06/2016 08:42
615719;Google;Apresentação;135;0;16/06/2016 08:03;16/06/2016 08:05
615713;Google;Lead Ruim;155;0;16/06/2016 07:58;16/06/2016 08:24
615705;Orgânico;Amostras;70;0;16/06/2016 07:49;16/06/2016 08:06
615687;Google;Apresentação;190;0;16/06/2016 07:27;17/06/2016 11:51
615679;Orgânico;Qualificado;110;0;16/06/2016 07:23;16/06/2016 07:36
615645;Google;Qualificado;90;0;16/06/2016 07:04;16/06/2016 07:12
615616;Orgânico;Qualificado;60;0;16/06/2016 06:43;16/06/2016 06:55
615607;Google;Qualificado;200;0;16/06/2016 06:37;23/06/2016 10:17
615582;Google;Fechado;315;0;16/06/2016 06:15;23/06/2016 06:33
615534;Indicação;Fechado;40;0;16/06/2016 05:42;
615524;Indicação;Fechado;490;0;16/06/2016 05:36;
615507;Google;Interessado;185;0;16/06/2016 05:21;16/06/2016 05:24
615473;Orgânico;Amostras;120;0;16/06/2016 04:57;16/06/2016 05:02
615468;Google;Amostras;70;0;16/06/2016 04:52;16/06/2016 05:09
615453;Orgânico;Qualificado;130;0;16/06/2016 04:40;16/06/2016 05:08
615452;Orgânico;Lead Ruim;70;0;16/06/2016 04:39;16/06/2016 04:44
615425;Google;Qualificado;80;0;16/06/2016 03:55;16/06/2016 03:58
615386;Google;Qualificado;155;0;16/06/2016 00:57;16/06/2016 01:01
615333;Google;Apresentação;157;0;15/06/2016 18:50;15/06/2016 18:57
615239;Orgânico;Amostras;70;0;15/06/2016 15:53;15/06/2016 16:00
615216;Orgânico;Fechado;210;0;15/06/2016 15:16;15/06/2016 15:21
615193;Google;Qualificado;80;0;15/06/2016 14:50;15/06/2016 14:53
615155;Google;Lead Ruim;70;0;15/06/2016 14:10;15/06/2016 14:14
615125;Google;Qualificado;195;50;15/06/2016 13:33;15/06/2016 13:36
615108;Google;Apresentação;170;0;15/06/2016 13:13;15/06/2016 13:13
615106;Google;Qualificado;30;0;15/06/2016 13:09;15/06/2016 13:11
615064;Orgânico;Interessado;50;0;15/06/2016 12:34;15/06/2016 12:37
615038;Indicação;Apresentação;50;0;15/06/2016 12:14;
615013;Indicação;Qualificado;-10;0;15/06/2016 11:49;
614996;Google;Qualificado;70;0;15/06/2016 11:31;15/06/2016 12:12
614973;Google;Lead Ruim;70;0;15/06/2016 11:13;15/06/2016 11:38
614961;Orgânico;Apresentação;110;0;15/06/2016 11:06;15/06/2016 11:20
614938;Google;Apresentação;115;0;15/06/2016 10:52;15/06/2016 11:25
614930;Google;Amostras;105;0;15/06/2016 10:49;15/06/2016 11:20
614924;Google;Qualificado;80;0;15/06/2016 10:46;15/06/2016 10:52
614911;Google;Qualificado;120;0;15/06/2016 10:32;15/06/2016 11:00
614902;Indicação;Fechado;40;0;15/06/2016 10:26;
614865;Google;Fechado;80;0;15/06/2016 09:52;15/06/2016 10:12
614846;Google;Qualificado;130;0;15/06/2016 09:38;15/06/2016 09:43
614845;Google;Qualificado;155;0;15/06/2016 09:36;15/06/2016 10:12
614828;Google;Apresentação;185;0;15/06/2016 09:20;15/06/2016 09:25
614821;Google;Apresentação;245;0;15/06/2016 09:16;15/06/2016 09:22
614817;Orgânico;Apresentação;180;0;15/06/2016 09:15;16/06/2016 17:47
614804;Orgânico;Qualificado;220;10;15/06/2016 09:05;15/06/2016 09:20
614799;Google;Apresentação;130;0;15/06/2016 08:59;15/06/2016 09:05
614794;Orgânico;Apresentação;80;0;15/06/2016 08:55;15/06/2016 09:00
614745;Google;Apresentação;125;0;15/06/2016 08:11;28/06/2016 05:35
614723;Google;Amostras;190;0;15/06/2016 07:52;16/06/2016 05:31
614705;Indicação;Qualificado;40;40;15/06/2016 07:40;
614695;Google;Amostras;150;0;15/06/2016 07:33;15/06/2016 07:33
614694;Google;Qualificado;145;0;15/06/2016 07:33;15/06/2016 07:34
614665;Google;Amostras;85;0;15/06/2016 07:21;15/06/2016 07:21
614623;Orgânico;Apresentação;205;0;15/06/2016 06:47;02/07/2016 11:12
614615;Orgânico;Apresentação;115;0;15/06/2016 06:41;15/06/2016 06:43
614607;Google;Apresentação;110;0;15/06/2016 06:37;15/06/2016 06:39
614586;Orgânico;Apresentação;70;0;15/06/2016 06:25;15/06/2016 06:28
614573;Google;Qualificado;100;0;15/06/2016 06:20;15/06/2016 06:23
614568;Google;Qualificado;165;10;15/06/2016 06:18;15/06/2016 06:21
614566;Google;Apresentação;90;0;15/06/2016 06:17;15/06/2016 06:17
614554;Google;Interessado;110;0;15/06/2016 06:10;15/06/2016 06:13
614541;Google;Amostras;70;0;15/06/2016 06:01;15/06/2016 06:31
614535;Google;Apresentação;100;0;15/06/2016 05:55;15/06/2016 05:58
614523;Google;Apresentação;90;0;15/06/2016 05:47;20/06/2016 11:38
614498;Indicação;Qualificado;40;0;15/06/2016 05:29;
614470;Google;Apresentação;100;0;15/06/2016 04:57;15/06/2016 04:57
614463;Google;Qualificado;165;30;15/06/2016 04:52;15/06/2016 04:57
